,date,cash_data,vol,ret1
1701,5/21/2020 22:00,9159.87,42849.403,-0.785865782
1702,5/22/2020 0:00,9128.58,53939.715,0.200958428
1703,5/22/2020 2:00,8953.34,53939.715,-5.664651689
1704,5/22/2020 4:00,8920,50294.43,-0.192467801
1705,5/22/2020 6:00,9110,50294.43,5.649546255
1706,5/22/2020 8:00,9041,48396.157,0.36072536
1707,5/22/2020 10:00,9190.86,48396.157,2.162289832
1708,5/22/2020 12:00,9076.41,49063.189,0.762225194
1709,5/22/2020 14:00,9219.58,49063.189,1.248984773
1710,5/22/2020 16:00,9259.38,45972.477,-0.275233468
1711,5/22/2020 18:00,9134.32,45972.477,3.156819855
1712,5/22/2020 20:00,9124.15,23966.446,-0.08192201
1713,5/22/2020 22:00,9211.9,23966.446,8.591876791
1714,5/23/2020 0:00,9166.43,34290.064,0.516981663
1715,5/23/2020 2:00,9300,34290.064,2.923571778
1716,5/23/2020 4:00,9295,22918.821,0.037174084
1717,5/23/2020 6:00,9207.31,22918.821,-17.6259907
1718,5/23/2020 8:00,9253.82,48769.525,0.531571403
1719,5/23/2020 10:00,9092,48769.525,3.501203503
1720,5/23/2020 12:00,9076.9,38639.657,-0.094219779
1721,5/23/2020 14:00,9216,38639.657,9.149650977
1722,5/23/2020 16:00,9206.98,28447.047,0.064386342
1723,5/23/2020 18:00,9112.34,28447.047,-10.55170291
1724,5/23/2020 20:00,9245.33,27504.135,1.402296269
1725,5/23/2020 22:00,9150,27504.135,0.715347185
1726,5/24/2020 0:00,9111,23614.506,-0.412111575
1727,5/24/2020 2:00,9227.21,23614.506,2.967233081
1728,5/24/2020 4:00,9180,29674.728,0.40471995
1729,5/24/2020 6:00,9293,29674.728,2.385060745
1730,5/24/2020 8:00,9294.44,46679.893,-0.012664746
1731,5/24/2020 10:00,9089,46679.893,144.2558358
1732,5/24/2020 12:00,9176.44,62465.064,0.428358139
1733,5/24/2020 14:00,9006,62465.064,1.958162617
1734,5/24/2020 16:00,9051.15,100682.81,0.266733381
1735,5/24/2020 18:00,8851.24,100682.81,4.466137643
1736,5/24/2020 20:00,9090,71226.632,1.191772052
1737,5/24/2020 22:00,8674,71226.632,1.759937403
1738,5/25/2020 0:00,8623.38,50251.584,-0.124942755
1739,5/25/2020 2:00,8817.07,50251.584,3.79510953
1740,5/25/2020 4:00,8755.29,33623.093,0.316557227
1741,5/25/2020 6:00,8868.2,33623.093,1.82232919
1742,5/25/2020 8:00,8876.6,66658.057,-0.073885935
1743,5/25/2020 10:00,8657,66658.057,26.45914104
1744,5/25/2020 12:00,8724.34,56997.262,0.309320055
1745,5/25/2020 14:00,8853.48,56997.262,-1.896319684
1746,5/25/2020 16:00,8756.6,64053.598,0.748813386
1747,5/25/2020 18:00,8977,64053.598,2.259226959
1748,5/25/2020 20:00,8939.93,25564.125,0.166464858
1749,5/25/2020 22:00,8860,25564.125,-2.170375253
1750,5/26/2020 0:00,8817.36,34331.276,-0.537163128
1751,5/26/2020 2:00,8924.97,34331.276,2.514471238
1752,5/26/2020 4:00,8853.5,37855.32,0.662802952
1753,5/26/2020 6:00,8963,37855.32,1.528852039
1754,5/26/2020 8:00,9011.82,63595.315,-0.441913326
1755,5/26/2020 10:00,8777,63595.315,4.860476834
1756,5/26/2020 12:00,8912.79,71192.432,0.581487617
1757,5/26/2020 14:00,8700,71192.432,1.573948609
1758,5/26/2020 16:00,8693.18,36185.626,-0.032453476
1759,5/26/2020 18:00,8816,36185.626,17.88978015
1760,5/26/2020 20:00,8795.38,28162.72,0.16691104
1761,5/26/2020 22:00,8877.33,28162.72,3.960531286
1762,5/27/2020 0:00,8892,27458.46,-0.178036989
1763,5/27/2020 2:00,8811,27458.46,5.542197787
1764,5/27/2020 4:00,8822.02,18931.722,0.136588385
1765,5/27/2020 6:00,8880,18931.722,-5.240853092
1766,5/27/2020 8:00,8841.23,83363.861,0.667952677
1767,5/27/2020 10:00,9196.14,83363.861,8.994943651
1768,5/27/2020 12:00,9116.01,60564.701,0.222360427
1769,5/27/2020 14:00,9230,60564.701,1.419947015
1770,5/27/2020 16:00,9129.67,34308.609,0.879507501
1771,5/27/2020 18:00,9215,34308.609,0.851186466
1772,5/27/2020 20:00,9046.1,44119.618,1.988474955
1773,5/27/2020 22:00,9199,44119.618,0.906058638
1774,5/28/2020 0:00,9280,40515.9,-0.523043646
1775,5/28/2020 2:00,9151.03,40515.9,1.596382092
1776,5/28/2020 4:00,9194.88,28036.381,0.34157414
1777,5/28/2020 6:00,9120,28036.381,1.710539124
1778,5/28/2020 8:00,9110.97,44294.734,-0.121147326
1779,5/28/2020 10:00,9272.01,44294.734,17.68686853
1780,5/28/2020 12:00,9245.02,115892.512,0.166380684
1781,5/28/2020 14:00,9521.76,115892.512,10.11769991
1782,5/28/2020 16:00,9537,36242.541,-0.054222154
1783,5/28/2020 18:00,9392.57,36242.541,9.541895847
1784,5/28/2020 20:00,9405.63,56047.935,0.0910546
1785,5/28/2020 22:00,9621.65,56047.935,-16.3421402
1786,5/29/2020 0:00,9598,39078.815,0.108380207
1787,5/29/2020 2:00,9455.02,39078.815,-6.098650314
1788,5/29/2020 4:00,9462.64,22228.955,0.053674494
1789,5/29/2020 6:00,9547.51,22228.955,-11.08367965
1790,5/29/2020 8:00,9590,75616.44,-0.497313754
1791,5/29/2020 10:00,9339.97,75616.44,5.949294093
1792,5/29/2020 12:00,9473.5,50099.62,0.537340759
1793,5/29/2020 14:00,9317.42,50099.62,1.170285877
1794,5/29/2020 16:00,9450,28846.433,0.850494414
1795,5/29/2020 18:00,9390.05,28846.433,0.450430651
1796,5/29/2020 20:00,9369,20867.922,-0.352641028
1797,5/29/2020 22:00,9448.45,20867.922,3.762653878
1798,5/30/2020 0:00,9428.59,29817.364,0.249178058
1799,5/30/2020 2:00,9326.01,29817.364,-5.198926904
1800,5/30/2020 4:00,9388.07,56924.066,0.606297339
1801,5/30/2020 6:00,9596,56924.066,-3.302937175
1802,5/30/2020 8:00,9462,35460.15,0.64193261
1803,5/30/2020 10:00,9582.17,35460.15,0.897439422
1804,5/30/2020 12:00,9574.9,30481.652,0.060140297
1805,5/30/2020 14:00,9491,30481.652,-11.59583716
1806,5/30/2020 16:00,9553,18016.327,0.739822606
1807,5/30/2020 18:00,9511.05,18016.327,0.6759
1808,5/30/2020 20:00,9390,82767.475,-2.910497985
1809,5/30/2020 22:00,9753,82767.475,2.961173727
1810,5/31/2020 0:00,9698,33430.071,0.149098483
1811,5/31/2020 2:00,9551.47,33430.071,-2.692118972
1812,5/31/2020 4:00,9515,31518.726,-0.251275321
1813,5/31/2020 6:00,9613.66,31518.726,2.696462692
1814,5/31/2020 8:00,9493,28083.861,1.224401645
1815,5/31/2020 10:00,9606.52,28083.861,0.941175741
1816,5/31/2020 12:00,9638,55079.249,-0.27521556
1817,5/31/2020 14:00,9436.04,55079.249,6.473078528
1818,5/31/2020 16:00,9460.02,23711.977,0.119850334
1819,5/31/2020 18:00,9533.3,23711.977,-3.040244963
1820,5/31/2020 20:00,9524.17,46349.811,0.124170616
1821,5/31/2020 22:00,9371.76,46349.811,-16.83639258
1822,6/1/2020 0:00,9420.85,36339.93,0.32385627
1823,6/1/2020 2:00,9572.44,36339.93,-3.055432238
1824,6/1/2020 4:00,9615,30855.636,-0.27791099
1825,6/1/2020 6:00,9522.38,30855.636,2.181927873
1826,6/1/2020 8:00,9573.08,23068.264,0.548596671
1827,6/1/2020 10:00,9506,23068.264,1.324215172
1828,6/1/2020 12:00,9486.89,39084.291,-0.286175445
1829,6/1/2020 14:00,9587.49,39084.291,5.241816294
1830,6/1/2020 16:00,9533,30905.153,0.540340336
1831,6/1/2020 18:00,9610,30905.153,1.411445463
1832,6/1/2020 20:00,9555,172207.07,0.713463878
1833,6/1/2020 22:00,10497.25,172207.07,16.38581056
1834,6/2/2020 0:00,10262.3,60101.812,0.240687242
1835,6/2/2020 2:00,10057,60101.812,-0.89272753
1836,6/2/2020 4:00,10080,25671.763,0.113041593
1837,6/2/2020 6:00,10138.94,25671.763,-2.552229495
1838,6/2/2020 8:00,10166.57,26808.165,-0.466782185
1839,6/2/2020 10:00,10100,26808.165,2.413974147
1840,6/2/2020 12:00,10196,160454.249,1.440005503
1841,6/2/2020 14:00,9264.15,160454.249,10.13136778
1842,6/2/2020 16:00,9413,43921.72,0.166308838
1843,6/2/2020 18:00,9544.78,43921.72,-0.872211065
1844,6/2/2020 20:00,9548.97,33073.55,-0.031568488
1845,6/2/2020 22:00,9415.6,33073.55,32.04789529
1846,6/3/2020 0:00,9535,19424.301,0.895910853
1847,6/3/2020 2:00,9468,19424.301,0.559586624
1848,6/3/2020 4:00,9382.33,35728.818,-1.289016171
1849,6/3/2020 6:00,9540,35728.818,1.83346113
1850,6/3/2020 8:00,9486.34,36085.987,0.33846367
1851,6/3/2020 10:00,9627.78,36085.987,2.623791374
1852,6/3/2020 12:00,9644,41287.763,-0.11373739
1853,6/3/2020 14:00,9472.62,41287.763,10.65200946
1854,6/3/2020 16:00,9623.57,27723.853,0.881728279
1855,6/3/2020 18:00,9509.3,27723.853,0.755547607
1856,6/3/2020 20:00,9556.59,22761.431,0.415294186
1857,6/3/2020 22:00,9694.75,22761.431,-2.893448088
1858,6/4/2020 0:00,9594.91,23105.957,0.721198909
1859,6/4/2020 2:00,9684.85,23105.957,0.901302411
1860,6/4/2020 4:00,9674,19132.521,0.120142266
1861,6/4/2020 6:00,9621,19132.521,-4.900968939
1862,6/4/2020 8:00,9440,66011.673,-3.45711454
1863,6/4/2020 10:00,9654.97,66011.673,1.185581127
1864,6/4/2020 12:00,9602,71626.116,0.244323865
1865,6/4/2020 14:00,9850,71626.116,4.635193171
1866,6/4/2020 16:00,9884,47777.85,-0.135130465
1867,6/4/2020 18:00,9725,47777.85,4.70637982
1868,6/4/2020 20:00,9733,32844.463,0.050703813
1869,6/4/2020 22:00,9861.5,32844.463,-15.95083253
1870,6/5/2020 0:00,9845.63,25751.131,0.122794375
1871,6/5/2020 2:00,9741,25751.131,-6.633565135
1872,6/5/2020 4:00,9825,26373.763,0.803672796
1873,6/5/2020 6:00,9726.01,26373.763,1.179358747
1874,6/5/2020 8:00,9855,89224.696,1.301072202
1875,6/5/2020 10:00,9580.52,89224.696,2.14395754
1876,6/5/2020 12:00,9621.49,47290.558,0.151069404
1877,6/5/2020 14:00,9725,47290.558,-2.507635088
1878,6/5/2020 16:00,9691,23236.599,0.327291953
1879,6/5/2020 18:00,9749,23236.599,1.703779639
1880,6/5/2020 20:00,9730,23166.351,0.326929462
1881,6/5/2020 22:00,9615.08,23166.351,-6.090362111
1882,6/6/2020 0:00,9528,29589.815,-0.7657366
1883,6/6/2020 2:00,9645,29589.815,1.341502785
1884,6/6/2020 4:00,9580,15690.167,0.554048116
1885,6/6/2020 6:00,9635.78,15690.167,0.85856474
1886,6/6/2020 8:00,9580,29592.694,1
1887,6/6/2020 10:00,9698.12,29592.694,2.110777626
1888,6/6/2020 12:00,9738.77,24738.93,-0.341326661
1889,6/6/2020 14:00,9622,24738.93,2.883895466
1890,6/6/2020 16:00,9579,22336.934,-0.371305527
1891,6/6/2020 18:00,9674,22336.934,2.203349469
1892,6/6/2020 20:00,9720,22967.844,-0.480687176
1893,6/6/2020 22:00,9626,22967.844,2.048560682
1894,6/7/2020 0:00,9622.46,13965.326,-0.037850114
1895,6/7/2020 2:00,9696.77,13965.326,20.9147324
1896,6/7/2020 4:00,9715.26,17943.917,-0.247631848
1897,6/7/2020 6:00,9630.62,17943.917,4.593289807
1898,6/7/2020 8:00,9540,39812.045,-1.080441352
1899,6/7/2020 10:00,9678.09,39812.045,1.520086658
1900,6/7/2020 12:00,9602.74,71928.205,0.543876459
1901,6/7/2020 14:00,9373,71928.205,-3.098128126
1902,6/7/2020 16:00,9455,60661.985,0.359710647
1903,6/7/2020 18:00,9823.13,60661.985,-4.385071651
1904,6/7/2020 20:00,9804.99,45235.693,0.048391557
1905,6/7/2020 22:00,9679,45235.693,-6.996897781
1906,6/8/2020 0:00,9779,22077.035,0.794769868
1907,6/8/2020 2:00,9701,22077.035,0.779116401
1908,6/8/2020 4:00,9757.09,14741.409,0.719910427
1909,6/8/2020 6:00,9715.01,14741.409,0.749682168
1910,6/8/2020 8:00,9631,46946.961,-2.009456877
1911,6/8/2020 10:00,9816,46946.961,2.190735314
1912,6/8/2020 12:00,9750,28645.123,0.354577618
1913,6/8/2020 14:00,9656,28645.123,-1.435990906
1914,6/8/2020 16:00,9661.1,23282.929,0.054504585
1915,6/8/2020 18:00,9745,23282.929,-16.37563477
1916,6/8/2020 20:00,9674.08,25081.783,0.844725501
1917,6/8/2020 22:00,9800,25081.783,1.770523971
1918,6/9/2020 0:00,9890,62588.037,-0.706896774
1919,6/9/2020 2:00,9550.03,62588.037,3.826380253
1920,6/9/2020 4:00,9660,15971.43,0.327312794
1921,6/9/2020 6:00,9706,15971.43,-0.414923273
1922,6/9/2020 8:00,9622.23,26623.077,1.824653602
1923,6/9/2020 10:00,9725,26623.077,1.225610567
1924,6/9/2020 12:00,9750,32204.294,-0.241663541
1925,6/9/2020 14:00,9670,32204.294,3.209079212
1926,6/9/2020 16:00,9682,17483.801,0.150526245
1927,6/9/2020 18:00,9745,17483.801,-5.229749479
1928,6/9/2020 20:00,9832.52,41329.193,-1.378529912
1929,6/9/2020 22:00,9688,41329.193,1.656120678
1930,6/10/2020 0:00,9811.25,20871.438,0.853749179
1931,6/10/2020 2:00,9733.01,20871.438,0.633340304
1932,6/10/2020 4:00,9785.56,22886.065,0.672533377
1933,6/10/2020 6:00,9712.34,22886.065,1.394819962
1934,6/10/2020 8:00,9768,17828.409,0.760858548
1935,6/10/2020 10:00,9706,17828.409,1.114269235
1936,6/10/2020 12:00,9720.45,17884.778,0.23363424
1937,6/10/2020 14:00,9777.77,17884.778,-3.952191538
1938,6/10/2020 16:00,10015.99,85693.854,-4.094099783
1939,6/10/2020 18:00,9681.21,85693.854,1.412296701
1940,6/10/2020 20:00,9825.04,26585.735,0.433797186
1941,6/10/2020 22:00,9926.09,26585.735,-0.693848405
1942,6/11/2020 0:00,9970.1,39871.442,-0.432348541
1943,6/11/2020 2:00,9857,39871.442,2.578849283
1944,6/11/2020 4:00,9907.93,48512.256,0.451721996
1945,6/11/2020 6:00,9755,48512.256,3.018379591
1946,6/11/2020 8:00,9828,29315.86,0.479283453
1947,6/11/2020 10:00,9758.33,29315.86,0.954220905
1948,6/11/2020 12:00,9796.88,99897.371,0.554201741
1949,6/11/2020 14:00,9503,99897.371,7.724787308
1950,6/11/2020 16:00,9572.64,139180.519,0.239735629
1951,6/11/2020 18:00,9055.07,139180.519,7.612719876
1952,6/11/2020 20:00,9228.6,40701.434,0.341509516
1953,6/11/2020 22:00,9369,40701.434,-0.795415817
1954,6/12/2020 0:00,9238,24843.732,0.932574761
1955,6/12/2020 2:00,9395,24843.732,1.196809514
1956,6/12/2020 4:00,9338,27730.443,0.36111183
1957,6/12/2020 6:00,9461,27730.443,2.150342795
1958,6/12/2020 8:00,9426,34292.821,0.283223314
1959,6/12/2020 10:00,9512,34292.821,2.450539816
1960,6/12/2020 12:00,9550,54182.231,-0.438983688
1961,6/12/2020 14:00,9368.01,54182.231,4.825804956
1962,6/12/2020 16:00,9451.6,47794.44,0.461701292
1963,6/12/2020 18:00,9289.23,47794.44,1.950658635
1964,6/12/2020 20:00,9405,20343.287,0.714769755
1965,6/12/2020 22:00,9484.98,20343.287,-0.683688844
1966,6/13/2020 0:00,9472,13153.78,0.161716045
1967,6/13/2020 2:00,9398,13153.78,-5.727385787
1968,6/13/2020 4:00,9361,19761.381,-0.502956654
1969,6/13/2020 6:00,9444,19761.381,2.237767545
1970,6/13/2020 8:00,9464,18502.278,-0.239649755
1971,6/13/2020 10:00,9383.3,18502.278,4.048018432
1972,6/13/2020 12:00,9386,19401.222,0.033596083
1973,6/13/2020 14:00,9460,19401.222,-27.29600404
1974,6/13/2020 16:00,9497.85,18753.791,-0.508466814
1975,6/13/2020 18:00,9377,18753.791,3.206946407
1976,6/13/2020 20:00,9340,21833.555,-0.308742893
1977,6/13/2020 22:00,9477.95,21833.555,3.708438874
1978,6/14/2020 0:00,9477,9960.08,0.006836657
1979,6/14/2020 2:00,9421.61,9960.08,-58.47924856
1980,6/14/2020 4:00,9441,17146.78,0.350730416
1981,6/14/2020 6:00,9377,17146.78,3.308506618
1982,6/14/2020 8:00,9393,11079.433,0.250638412
1983,6/14/2020 10:00,9437.26,11079.433,-2.757401945
1984,6/14/2020 12:00,9305.3,41886.308,2.995467973
1985,6/14/2020 14:00,9434.03,41886.308,0.975690257
1986,6/14/2020 16:00,9429.16,15385.909,0.037582121
1987,6/14/2020 18:00,9361.76,15385.909,-13.8931231
1988,6/14/2020 20:00,9408.58,47260.415,0.695418845
1989,6/14/2020 22:00,9240.97,47260.415,3.603156218
1990,6/15/2020 0:00,9368.32,58573.807,0.761434697
1991,6/15/2020 2:00,9130,58573.807,1.882679124
1992,6/15/2020 4:00,9225.3,116740.099,0.402979621
1993,6/15/2020 6:00,8888.43,116740.099,3.582359839
1994,6/15/2020 8:00,9158,42917.004,0.803171036
1995,6/15/2020 10:00,9063.7,42917.004,0.346428901
1996,6/15/2020 12:00,9035.73,77058.275,-0.298607861
1997,6/15/2020 14:00,9310.85,77058.275,9.704466974
1998,6/15/2020 16:00,9273.38,75889.816,0.134443593
1999,6/15/2020 18:00,9450,75889.816,4.678738807
2000,6/15/2020 20:00,9490.83,38104.726,-0.228513854
2001,6/15/2020 22:00,9387,38104.726,2.551491442
2002,6/16/2020 0:00,9370,47148.402,-0.164782277
2003,6/16/2020 2:00,9595,47148.402,13.09074571
2004,6/16/2020 4:00,9572.41,36192.986,0.09933515
2005,6/16/2020 6:00,9450,36192.986,-5.460147256
2006,6/16/2020 8:00,9461.21,28053.68,0.09211471
2007,6/16/2020 10:00,9543.95,28053.68,-7.344468695
2008,6/16/2020 12:00,9588,67977.502,-0.52885999
2009,6/16/2020 14:00,9400,67977.502,4.30036556
2010,6/16/2020 16:00,9425.9,27115.253,0.138947735
2011,6/16/2020 18:00,9511,27115.253,-3.266474763
2012,6/16/2020 20:00,9473.28,17674.763,0.442134625
2013,6/16/2020 22:00,9533.8,17674.763,1.60253255
2014,6/17/2020 0:00,9528.22,25470.135,0.091934878
2015,6/17/2020 2:00,9416,25470.135,-20.23640326
2016,6/17/2020 4:00,9427,27189.65,0.09854715
2017,6/17/2020 6:00,9529.57,27189.65,-9.268770918
2018,6/17/2020 8:00,9520.28,17817.272,0.090127921
2019,6/17/2020 10:00,9462,17817.272,-6.295762616
2020,6/17/2020 12:00,9569,60977.54,1.831277722
2021,6/17/2020 14:00,9355,60977.54,2.011372939
2022,6/17/2020 16:00,9425.3,43256.513,0.331005706
2023,6/17/2020 18:00,9283.73,43256.513,2.021498493
2024,6/17/2020 20:00,9231.03,47955.6,-0.376153798
2025,6/17/2020 22:00,9468.97,47955.6,4.470494746
2026,6/18/2020 0:00,9464,18662.174,0.020629484
2027,6/18/2020 2:00,9394.27,18662.174,-14.08582028
2028,6/18/2020 4:00,9403.61,14548.575,0.134374928
2029,6/18/2020 6:00,9445.95,14548.575,-4.520769122
2030,6/18/2020 8:00,9483.85,30360.342,-0.891340003
2031,6/18/2020 10:00,9373.3,30360.342,2.92815392
2032,6/18/2020 12:00,9442.49,27429.407,0.627242048
2033,6/18/2020 14:00,9375,27429.407,0.97534164
2034,6/18/2020 16:00,9415.5,21858.852,0.600949202
2035,6/18/2020 18:00,9329.7,21858.852,2.123649712
2036,6/18/2020 20:00,9272.41,44153.209,-0.672849207
2037,6/18/2020 22:00,9410,44153.209,2.391353812
2038,6/19/2020 0:00,9382.21,44292.303,0.200793284
2039,6/19/2020 2:00,9239,44292.303,-5.200714378
2040,6/19/2020 4:00,9254.37,28455.172,0.108064712
2041,6/19/2020 6:00,9328.37,28455.172,-4.791443332
2042,6/19/2020 8:00,9270.08,47154.856,0.787035752
2043,6/19/2020 10:00,9453,47154.856,3.117302817
2044,6/19/2020 12:00,9419.43,29112.281,0.182064913
2045,6/19/2020 14:00,9345.34,29112.281,-2.219701778
2046,6/19/2020 16:00,9380,40363.056,0.468792588
2047,6/19/2020 18:00,9261.66,40363.056,3.429678997
2048,6/19/2020 20:00,9257,28469.556,-0.039639079
2049,6/19/2020 22:00,9350.63,28469.556,19.99637438
2050,6/20/2020 0:00,9283.34,16362.273,0.717661085
2051,6/20/2020 2:00,9345.05,16362.273,0.917349417
2052,6/20/2020 4:00,9290.59,13415.229,0.882170941
2053,6/20/2020 6:00,9329.25,13415.229,0.710480181
2054,6/20/2020 8:00,9165,49755.63,4.277534726
2055,6/20/2020 10:00,9385,49755.63,1.335423632
2056,6/20/2020 12:00,9330,25790.81,0.247784981
2057,6/20/2020 14:00,9230.16,25790.81,-1.830429208
2058,6/20/2020 16:00,9235.83,18705.397,0.05707993
2059,6/20/2020 18:00,9314.99,18705.397,-13.89744083
2060,6/20/2020 20:00,9282.01,28801.767,0.415587911
2061,6/20/2020 22:00,9394.29,28801.767,3.390069324
2062,6/21/2020 0:00,9337.94,20889.063,0.500367339
2063,6/21/2020 2:00,9397.85,20889.063,1.062974977
2064,6/21/2020 4:00,9420.47,16815.748,-0.375909387
2065,6/21/2020 6:00,9356.75,16815.748,2.823151465
2066,6/21/2020 8:00,9377,15045.997,0.31853293
2067,6/21/2020 10:00,9326,15045.997,2.522664538
2068,6/21/2020 12:00,9325.7,15090.938,-0.005898517
2069,6/21/2020 14:00,9386.79,15090.938,202.9725246
2070,6/21/2020 16:00,9375,21907.664,0.192486158
2071,6/21/2020 18:00,9301,21907.664,-6.305369412
2072,6/21/2020 20:00,9349,19916.62,0.649550966
2073,6/21/2020 22:00,9279,19916.62,1.4600593
2074,6/22/2020 0:00,9273,28064.548,-0.08606502
2075,6/22/2020 2:00,9394.43,28064.548,20.11347265
2076,6/22/2020 4:00,9370,32630.926,0.200143157
2077,6/22/2020 6:00,9450,32630.926,3.265010994
2078,6/22/2020 8:00,9405.51,26078.983,0.555075354
2079,6/22/2020 10:00,9470,26078.983,1.448006275
2080,6/22/2020 12:00,9438.22,35643.392,0.491935635
2081,6/22/2020 14:00,9508,35643.392,2.191324517
2082,6/22/2020 16:00,9472.3,66279.687,0.510687588
2083,6/22/2020 18:00,9628.22,66279.687,4.340108897
2084,6/22/2020 20:00,9563.76,69997.387,0.411439392
2085,6/22/2020 22:00,9795,69997.387,3.556591038
2086,6/23/2020 0:00,9723.23,34436.06,0.307821103
2087,6/23/2020 2:00,9612,34436.06,-1.564490439
2088,6/23/2020 4:00,9625,17100.859,0.117470465
2089,6/23/2020 6:00,9673,17100.859,-3.680643525
2090,6/23/2020 8:00,9669.34,38299.316,0.07607505
2091,6/23/2020 10:00,9585,38299.316,-23.14918258
2092,6/23/2020 12:00,9620,31669.247,0.41605091
2093,6/23/2020 14:00,9698,31669.247,-2.215545061
2094,6/23/2020 16:00,9700,20649.375,-0.02553514
2095,6/23/2020 18:00,9645.35,20649.375,27.39944008
2096,6/23/2020 20:00,9667,20108.126,0.39683341
2097,6/23/2020 22:00,9592.74,20108.126,3.439408166
2098,6/24/2020 0:00,9619.72,14196.539,0.364210597
2099,6/24/2020 2:00,9671,14196.539,-1.89295961
2100,6/24/2020 4:00,9678,41509.897,-0.136093985
2101,6/24/2020 6:00,9503,41509.897,25.21966537
2102,6/24/2020 8:00,9555.83,80091.825,0.303813196
2103,6/24/2020 10:00,9300,80091.825,4.894935582
2104,6/24/2020 12:00,9440.59,83960.806,0.552900333
2105,6/24/2020 14:00,9210,83960.806,1.64812712
2106,6/24/2020 16:00,9244.9,37961.966,0.152948148
2107,6/24/2020 18:00,9348.76,37961.966,-2.953749774
2108,6/24/2020 20:00,9230,33006.572,1.144383085
2109,6/24/2020 22:00,9328,33006.572,0.826113202
2110,6/25/2020 0:00,9310.23,72828.523,0.18054437
2111,6/25/2020 2:00,9005,72828.523,-17.4812369
2112,6/25/2020 4:00,9089.24,39903.885,0.279335478
2113,6/25/2020 6:00,9195.7,39903.885,-1.250594978
2114,6/25/2020 8:00,9169.44,46991.675,0.245585626
2115,6/25/2020 10:00,9333.12,46991.675,6.18691786
2116,6/25/2020 12:00,9157.74,49633.026,1.072163095
2117,6/25/2020 14:00,9266.81,49633.026,0.624133535
2118,6/25/2020 16:00,9207.64,28560.498,0.541025879
2119,6/25/2020 18:00,9292.5,28560.498,1.432186323
2120,6/25/2020 20:00,9350.9,30114.343,-0.682901539
2121,6/25/2020 22:00,9213,30114.343,2.371449519
2122,6/26/2020 0:00,9181.26,23582.546,-0.232285445
2123,6/26/2020 2:00,9297.16,23582.546,3.63495689
2124,6/26/2020 4:00,9270,48206.032,0.23321705
2125,6/26/2020 6:00,9087.04,48206.032,-6.813704311
2126,6/26/2020 8:00,9088.02,52234.61,0.005409814
2127,6/26/2020 10:00,9258.88,52234.61,-172.7189706
2128,6/26/2020 12:00,9233.14,76261.812,0.149463175
2129,6/26/2020 14:00,9038.52,76261.812,-7.652466187
2130,6/26/2020 16:00,9087.42,27374.558,0.253269846
2131,6/26/2020 18:00,9181.7,27374.558,-1.912918319
2132,6/26/2020 20:00,9218.33,18374.669,-0.385756418
2133,6/26/2020 22:00,9144.83,18374.669,2.010588892
2134,6/27/2020 0:00,9102.91,22393.858,-0.573945577
2135,6/27/2020 2:00,9188.77,22393.858,2.043278311
2136,6/27/2020 4:00,9134,14850.792,0.636813741
2137,6/27/2020 6:00,9195.75,14850.792,1.127013605
2138,6/27/2020 8:00,9195,23680.728,0.012105417
2139,6/27/2020 10:00,9126.67,23680.728,-91.45059906
2140,6/27/2020 12:00,9175,20617.128,0.708074096
2141,6/27/2020 14:00,9107.34,20617.128,1.401441941
2142,6/27/2020 16:00,9147,86340.771,0.587063478
2143,6/27/2020 18:00,8816.4,86340.771,8.471807739
2144,6/27/2020 20:00,8889.03,66466.73,0.222868481
2145,6/27/2020 22:00,9098.49,66466.73,-2.838817273
2146,6/28/2020 0:00,9014.02,19409.419,0.400476986
2147,6/28/2020 2:00,8932.68,19409.419,-0.97184171
2148,6/28/2020 4:00,8944.38,19061.96,0.144400031
2149,6/28/2020 6:00,9036.68,19061.96,-7.843328401
2150,6/28/2020 8:00,9000.43,25529.995,0.391517714
2151,6/28/2020 10:00,9082,25529.995,2.244579406
2152,6/28/2020 12:00,9015.19,42027.879,0.818381273
2153,6/28/2020 14:00,9173.9,42027.879,2.363589452
2154,6/28/2020 16:00,9188,24004.573,-0.088002952
2155,6/28/2020 18:00,9096.78,24004.573,6.496842694
2156,6/28/2020 20:00,9141.37,22270.68,0.490064928
2157,6/28/2020 22:00,9070,22270.68,1.602941776
2158,6/29/2020 0:00,9146,15728.883,1.064603262
2159,6/29/2020 2:00,9083,15728.883,0.828354697
2160,6/29/2020 4:00,9130,22458.464,0.746685815
2161,6/29/2020 6:00,9061,22458.464,1.469864379
2162,6/29/2020 8:00,9058.19,26990.409,-0.040885842
2163,6/29/2020 10:00,9136.66,26990.409,27.80931692
2164,6/29/2020 12:00,9022,47652.778,1.464117888
2165,6/29/2020 14:00,9132.85,47652.778,0.966973377
2166,6/29/2020 16:00,9101,28839.139,0.286077085
2167,6/29/2020 18:00,9181,28839.139,2.505172028
2168,6/29/2020 20:00,9142.5,33548.339,0.480157682
2169,6/29/2020 22:00,9233,33548.339,2.344012857
2170,6/30/2020 0:00,9152.5,14927.983,0.889017449
2171,6/30/2020 2:00,9205,14927.983,0.653166256
2172,6/30/2020 4:00,9178.6,21992.402,0.502142191
2173,6/30/2020 6:00,9111.8,21992.402,-2.543205924
2174,6/30/2020 8:00,9119.2,18372.342,0.111138892
2175,6/30/2020 10:00,9178,18372.342,-7.917224016
