,date,cash_data,vol
2021-10-08 05:00:00,2021-10-08 05:00:00,4411.05,1584.0
2021-10-08 05:30:00,2021-10-08 05:30:00,4406.75,1584.0
2021-10-08 06:00:00,2021-10-08 06:00:00,4409.37,1449.0
2021-10-08 06:30:00,2021-10-08 06:30:00,4401.05,1449.0
2021-10-08 07:00:00,2021-10-08 07:00:00,4404.25,680.0
2021-10-08 07:30:00,2021-10-08 07:30:00,4400.55,680.0
2021-10-08 08:00:00,2021-10-08 08:00:00,4403.35,1743.0
2021-10-08 08:30:00,2021-10-08 08:30:00,4397.25,1743.0
2021-10-08 09:00:00,2021-10-08 09:00:00,4397.25,1560.0
2021-10-08 09:30:00,2021-10-08 09:30:00,4404.05,1560.0
2021-10-08 10:00:00,2021-10-08 10:00:00,4411.17,2401.0
2021-10-08 10:30:00,2021-10-08 10:30:00,4396.97,2401.0
2021-10-08 11:00:00,2021-10-08 11:00:00,4403.07,1457.0
2021-10-08 11:30:00,2021-10-08 11:30:00,4392.25,1457.0
2021-10-08 12:00:00,2021-10-08 12:00:00,4392.07,874.0
2021-10-08 12:30:00,2021-10-08 12:30:00,4400.57,874.0
2021-10-08 13:00:00,2021-10-08 13:00:00,4399.25,847.0
2021-10-08 13:30:00,2021-10-08 13:30:00,4404.97,847.0
2021-10-08 14:00:00,2021-10-08 14:00:00,4400.57,787.0
2021-10-08 14:30:00,2021-10-08 14:30:00,4406.37,787.0
2021-10-08 15:00:00,2021-10-08 15:00:00,4392.75,5819.0
2021-10-08 15:30:00,2021-10-08 15:30:00,4417.55,5819.0
2021-10-08 16:00:00,2021-10-08 16:00:00,4415.35,8228.0
2021-10-08 16:30:00,2021-10-08 16:30:00,4394.25,8228.0
2021-10-08 17:00:00,2021-10-08 17:00:00,4411.05,7867.0
2021-10-08 17:30:00,2021-10-08 17:30:00,4395.15,7867.0
2021-10-08 18:00:00,2021-10-08 18:00:00,4408.47,4814.0
2021-10-08 18:30:00,2021-10-08 18:30:00,4396.45,4814.0
2021-10-08 19:00:00,2021-10-08 19:00:00,4392.35,3737.0
