,date,cash_data,vol,dif,ret1,ret2,ret3
10/22/2021 15:00,10/22/2021 15:00,1.16238,5512,-0.00066,-0.504243567,-0.825879831,-2.463738764
10/22/2021 15:30,10/22/2021 15:30,1.16384,5512,0.00146,2.211360682,-1.115064398,-0.610820831
10/22/2021 16:00,10/22/2021 16:00,1.16324,5234,-0.0006,0.410806985,0.908442414,-1.302918269
10/22/2021 16:30,10/22/2021 16:30,1.16469,5234,0.00145,2.415784525,0.992421156,0.581614171
10/22/2021 17:00,10/22/2021 17:00,1.16506,5218,0.00037,-0.254973042,-0.61595993,-3.031744455
10/22/2021 17:30,10/22/2021 17:30,1.16401,5218,-0.00105,2.838666547,-0.723783446,-0.468810403
10/22/2021 18:00,10/22/2021 18:00,1.16552,8151,0.00151,1.437811369,4.081467034,1.242800487
10/22/2021 18:30,10/22/2021 18:30,1.16248,8151,-0.00304,2.014569034,2.896570261,1.458758892
10/22/2021 19:00,10/22/2021 19:00,1.16211,4246,-0.00037,-0.121888998,-0.245553802,-2.260122835
10/22/2021 19:30,10/22/2021 19:30,1.16342,4246,0.00131,3.539109767,-0.431378544,-0.309489546
10/22/2021 20:00,10/22/2021 20:00,1.16333,3062,-9E-05,0.06866626,0.24301743,-3.296092336
10/22/2021 20:30,10/22/2021 20:30,1.16236,3062,-0.00097,-10.78269068,-0.740407039,-0.809073298
10/22/2021 21:00,10/22/2021 21:00,1.16289,2122,0.00053,0.546495122,-5.892687863,4.890002817
10/22/2021 21:30,10/22/2021 21:30,1.16387,2122,0.00098,-1.847856697,-1.009844672,-1.556339794
10/22/2021 22:00,10/22/2021 22:00,1.16345,1781,-0.00042,0.428468285,-0.79174799,1.056108707
10/22/2021 22:30,10/22/2021 22:30,1.16432,1781,0.00087,2.071028201,0.887369901,0.458901616
10/22/2021 23:00,10/22/2021 23:00,1.16393,830,-0.00039,0.448183427,0.928200517,-1.142827684
10/22/2021 23:30,10/22/2021 23:30,1.16454,830,0.00061,1.563954805,0.700938625,0.252755197
10/25/2021 0:00,10/25/2021 0:00,1.16417,116,-0.00037,0.606494856,0.948530544,-0.615424261
10/25/2021 0:30,10/25/2021 0:30,1.16359,116,-0.00058,-1.568207339,-0.951109684,-1.557604539
10/25/2021 1:00,10/25/2021 1:00,1.16364,572,5E-05,0.086226527,-0.135221073,1.432986266
10/25/2021 1:30,10/25/2021 1:30,1.16443,572,0.00079,-15.79429974,-1.36188762,-1.448114147
10/25/2021 2:00,10/25/2021 2:00,1.1644,638,-3E-05,0.037962289,-0.599587776,15.19471197
10/25/2021 2:30,10/25/2021 2:30,1.16351,638,-0.00089,-29.6783925,-1.126659721,-1.164622011
10/25/2021 3:00,10/25/2021 3:00,1.16384,2017,0.00033,0.370875719,-11.00699515,18.67139735
10/25/2021 3:30,10/25/2021 3:30,1.16476,2017,0.00092,-2.786382372,-1.033401565,-1.404277284
10/25/2021 4:00,10/25/2021 4:00,1.1646,2147,-0.00016,0.173856292,-0.484430108,2.301952264
10/25/2021 4:30,10/25/2021 4:30,1.16386,2147,-0.00074,-4.626787811,-0.804396173,-0.978252465
10/25/2021 5:00,10/25/2021 5:00,1.16408,1652,0.00022,0.297363696,-1.375838726,3.250949084
10/25/2021 5:30,10/25/2021 5:30,1.16486,1652,0.00078,-3.543932321,-1.053836815,-1.351200511
10/25/2021 6:00,10/25/2021 6:00,1.16478,1696,-8E-05,0.102533281,-0.363371008,3.180561313
10/25/2021 6:30,10/25/2021 6:30,1.16643,1696,0.00165,20.61111311,2.113325048,2.010791767
10/25/2021 7:00,10/25/2021 7:00,1.16644,1113,1E-05,-0.006056293,-0.12482693,-20.73594004
10/25/2021 7:30,10/25/2021 7:30,1.16578,1113,-0.00066,66.01839625,-0.399826718,-0.393770426
10/25/2021 8:00,10/25/2021 8:00,1.16594,1692,0.00016,0.24247622,16.0078912,-50.01050506
10/25/2021 8:30,10/25/2021 8:30,1.16548,1692,-0.00046,2.875369979,0.697208845,0.454732624
10/25/2021 9:00,10/25/2021 9:00,1.16611,3697,0.00063,1.369465376,3.937719629,1.06234965
10/25/2021 9:30,10/25/2021 9:30,1.16416,3697,-0.00195,3.096992065,4.241223402,2.871758026
10/25/2021 10:00,10/25/2021 10:00,1.16406,4228,-1E-04,-0.051327193,-0.15895991,-3.255951975
10/25/2021 10:30,10/25/2021 10:30,1.16637,4228,0.00231,23.07810129,-1.184534164,-1.133206971
10/25/2021 11:00,10/25/2021 11:00,1.16595,4124,-0.00042,0.181670788,4.192616836,-18.88548445
10/25/2021 11:30,10/25/2021 11:30,1.16447,4124,-0.00148,-3.526682935,-0.640695266,-0.822366054
10/25/2021 12:00,10/25/2021 12:00,1.16494,4545,0.00047,0.317705222,-1.120445585,2.40623735
10/25/2021 12:30,10/25/2021 12:30,1.16219,4545,-0.00275,5.856799042,1.86073564,1.543030418
10/25/2021 13:00,10/25/2021 13:00,1.16267,3410,0.00048,0.174715802,1.023275344,-4.833523698
10/25/2021 13:30,10/25/2021 13:30,1.16187,3410,-0.0008,1.666896145,0.291233097,0.116517295
10/25/2021 14:00,10/25/2021 14:00,1.16262,3903,0.00075,0.937520161,1.562748742,-0.104147402
10/25/2021 14:30,10/25/2021 14:30,1.16027,3903,-0.00235,3.135492525,2.939587458,2.002067297
10/25/2021 15:00,10/25/2021 15:00,1.16086,5143,0.00059,0.251254119,0.787805412,-2.347687113
10/25/2021 15:30,10/25/2021 15:30,1.15898,5143,-0.00188,3.1882132,0.801051699,0.54979758
10/25/2021 16:00,10/25/2021 16:00,1.1593,5863,0.00032,0.170327268,0.543039644,-2.645173556
10/25/2021 16:30,10/25/2021 16:30,1.1613,5863,0.002,-6.243753122,-1.063481412,-1.23380868
10/25/2021 17:00,10/25/2021 17:00,1.16137,5033,7E-05,-0.034968799,0.218336547,6.462089669
10/25/2021 17:30,10/25/2021 17:30,1.16062,5033,-0.00075,10.71742379,-0.374775436,-0.339806637
10/25/2021 18:00,10/25/2021 18:00,1.16145,2921,0.00083,1.106628548,11.86020713,1.142783341
10/25/2021 18:30,10/25/2021 18:30,1.16094,2921,-0.00051,0.614373149,0.679882867,-0.426745682
10/25/2021 19:00,10/25/2021 19:00,1.16042,2174,-0.00052,-1.020060249,-0.626697628,-1.241070777
10/25/2021 19:30,10/25/2021 19:30,1.16103,2174,0.00061,1.173031452,-1.196562755,-0.176502506
10/25/2021 20:00,10/25/2021 20:00,1.16051,1408,-0.00052,0.852425963,0.999922465,-0.173108986
10/25/2021 20:30,10/25/2021 20:30,1.16122,1408,0.00071,1.365272898,1.163794066,0.311368102
10/25/2021 21:00,10/25/2021 21:00,1.16106,1427,-0.00016,0.225298734,0.307594256,-1.057678642
10/25/2021 21:30,10/25/2021 21:30,1.16164,1427,0.00058,3.624344582,0.816560248,0.591261513
10/25/2021 22:00,10/25/2021 22:00,1.16127,1337,-0.00037,0.637873355,2.311872839,-1.312471743
10/25/2021 22:30,10/25/2021 22:30,1.16073,1337,-0.00054,-1.460031441,-0.931315154,-1.569188509
10/25/2021 23:00,10/25/2021 23:00,1.16122,612,0.00049,0.907426944,-1.324871869,0.135159572
10/25/2021 23:30,10/25/2021 23:30,1.16059,612,-0.00063,1.285791824,1.166762146,0.259335201
10/26/2021 0:00,10/26/2021 0:00,1.16029,155,-0.0003,-0.476381281,-0.612527157,-1.898318981
10/26/2021 0:30,10/26/2021 0:30,1.16101,155,0.00072,2.399565824,-1.143108242,-0.666726961
10/26/2021 1:00,10/26/2021 1:00,1.16112,446,0.00011,-0.152723166,-0.366469289,-2.766035113
10/26/2021 1:30,10/26/2021 1:30,1.16069,446,-0.00043,3.909629715,-0.597091026,-0.444367861
10/26/2021 2:00,10/26/2021 2:00,1.16053,290,-0.00016,-0.372187597,-1.455115689,-5.364745404
10/26/2021 2:30,10/26/2021 2:30,1.16084,290,0.00031,1.937374813,-0.721066876,-0.348879279
10/26/2021 3:00,10/26/2021 3:00,1.16095,1398,0.00011,-0.354774519,-0.687331218,-2.624706031
10/26/2021 3:30,10/26/2021 3:30,1.15983,1398,-0.00112,10.18625008,-3.613821975,-3.259047455
10/26/2021 4:00,10/26/2021 4:00,1.16014,1922,0.00031,0.276882332,2.820392676,-7.365857401
10/26/2021 4:30,10/26/2021 4:30,1.16089,1922,0.00075,-2.418250004,-0.669570701,-0.946453033
10/26/2021 5:00,10/26/2021 5:00,1.16065,1574,-0.00024,0.319929692,-0.773669979,1.644580026
10/26/2021 5:30,10/26/2021 5:30,1.15974,1574,-0.00091,-3.793546022,-1.21366801,-1.533597702
10/26/2021 6:00,10/26/2021 6:00,1.16011,1418,0.00037,0.406688033,-1.542789771,2.25075625
10/26/2021 6:30,10/26/2021 6:30,1.15964,1418,-0.00047,1.270325036,0.516625991,0.109937957
10/26/2021 7:00,10/26/2021 7:00,1.15982,893,0.00018,0.383026602,0.486568282,-0.783756753
10/26/2021 7:30,10/26/2021 7:30,1.16039,893,0.00057,-3.16564311,-1.212525525,-1.595552127
10/26/2021 8:00,10/26/2021 8:00,1.15999,1442,-0.0004,0.701702966,-2.221341158,0.944301952
10/26/2021 8:30,10/26/2021 8:30,1.16049,1442,0.0005,1.249946139,0.877090912,0.175387947
10/26/2021 9:00,10/26/2021 9:00,1.16061,2886,0.00012,-0.239935889,-0.299906938,-1.549853077
10/26/2021 9:30,10/26/2021 9:30,1.1601,2886,-0.00051,4.250714286,-1.019898911,-0.779963022
10/26/2021 10:00,10/26/2021 10:00,1.16057,4493,0.00047,0.92158451,3.917392441,-0.333321845
10/26/2021 10:30,10/26/2021 10:30,1.15934,4493,-0.00123,2.617878819,2.412596568,1.491012059
10/26/2021 11:00,10/26/2021 11:00,1.15963,3941,0.00029,0.235867908,0.6174736,-2.00040522
10/26/2021 11:30,10/26/2021 11:30,1.16128,3941,0.00165,-5.684900237,-1.340885525,-1.576753432
10/26/2021 12:00,10/26/2021 12:00,1.1605,3187,-0.00078,0.472550074,-2.686400028,2.998500209
10/26/2021 12:30,10/26/2021 12:30,1.16174,3187,0.00124,1.589428777,0.751084686,0.278534612
10/26/2021 13:00,10/26/2021 13:00,1.16151,3179,-0.00023,0.185403217,0.294685209,-1.294743568
10/26/2021 13:30,10/26/2021 13:30,1.1624,3179,0.00089,3.868466421,0.717226121,0.531822904
10/26/2021 14:00,10/26/2021 14:00,1.16252,3304,0.00012,-0.13477288,-0.521364362,-4.389830783
